id,Statement,Label
12719,Drug regulator okays psoriasis injection for restricted emergency use in treating COVID-19 patients,TRUE
12720,"ED to register money laundering case against Vikas Dubey‰Ûªs family, associates",TRUE
12721,"Delhi cancels all upcoming semester, final exams of universities",TRUE
12722,"MP man marries girlfriend, bride chosen by parents at same ceremony",TRUE
12723,WHO chief praises efforts to control COVID-19 in Mumbai's Dharavi slum,TRUE
12724,"Sonia holds meet with Cong LS MPs to discuss political, COVID-19 situation in India",TRUE
12725,Portion of Eden Gardens to be used for quarantine for Kolkata Police,TRUE
12726,"Rajya Sabha panel, scientific bodies meet on Covid preparedness",TRUE
12727,Rahul attacks PM Modi over assertion that solar project in MP‰Ûªs Rewa is Asia‰Ûªs largest,TRUE
12728,"India‰Ûªs Covid tally reaches 8.2 lakh with 27,114 new cases; death toll climbs to 22,123",TRUE
12729,Covid: Last batch of Indians to leave for home from South Africa on Sunday,TRUE
12730,India‰Ûªs 2018 tiger census sets a Guinness record,TRUE
12731,Army jawan from Nepal killed in LoC shelling,TRUE
12732,Sidhu aide among 7 organisers named in Dasehra tragedy FIR,TRUE
12733,Holding Bihar polls will put people at risk: Chirag,TRUE
12734,PLA pulls back boats from Pangong Tso,TRUE
12735,"North leads recovery trend, death rate low",TRUE
12736,Sincerity must to fix LAC row: India,TRUE
12737,Duty of school heads to teach dropped topics to pupils: Government,TRUE
12738,NIA books 4 under UAPA in Kerala gold smuggling case,TRUE
12739,Dubey killed in dubious encounter near Kanpur,TRUE
12740,"PMC bank: Wadhawans bail rejected, offence grave says court",TRUE
12741,"AIIMS Delhi junior doctor jumps off 10th floor of hostel, dies",TRUE
12742,Delhi riots: Court dismisses anticipatory bail pleas of man in 3 cases,TRUE
12743,Etihad Airways to operate special flights from six Indian cities to Abu Dhabi between July 12-26,TRUE
12744,"Congress attacks govt over removal of masks, hand sanitisers as essential commodities",TRUE
12745,Eatery dishes out ‰Û÷mask‰Ûª parottas to raise awareness on COVID-19,TRUE
12746,"Allow independent mission to identify incursion, intrusion, encroachment by China: Rahul to govt",TRUE
12747,"Maharashtra reports biggest one-day spike of 7,862 COVID-19 cases",TRUE
12748,Animal rights body seeks probe into death of 30 elephants in one month,TRUE
12749,Taiwan gets new representative for India,TRUE
12750,India moves up a rank to become second-largest source of FDI for UK,TRUE
12751,"7 dead, 1 missing as landslides rock Arunachal amid incessant rain",TRUE
12752,Outrage over indecent disposal of bodies of Covid victims in Nellore,TRUE
12753,"RS panel on science and technology meets, Naidu expresses satisfaction on resumption",TRUE
12754,Season of two viruses? Scientists worried that dengue outbreak may aggravate COVID-19 crisis,TRUE
12755,Sincerity must in settling LAC row: India,TRUE
12756,"National Institute of Open Schooling cancels secondary, senior public exams",TRUE
12757,Family of man who died by suicide seeks compensation of Rs 100 crore from Italy,TRUE
12758,"Tablighi Jamaat: Court allows 62 Malaysians, 11 Saudis to walk free on fine of Rs 7,000 and Rs 10,000",TRUE
12759,US aerospace major Boeing completes delivery of 37 military helicopters to India,TRUE
12760,Vikas Dubey ‰Û÷encounter‰Ûª: What it means for BJP govt in UP,TRUE
12761,Vikas Dubey‰Ûªs killing raises handcuffing issue vis-a-vis SC guidelines on ‰Û÷inhuman‰Ûª practice,TRUE
12762,Sitting SC judge should probe Vikas Dubey episode: Congress,TRUE
12763,"CISCE declares classes 10, 12 results; no merit list this year",TRUE
12764,"Ladakh tops COVID recovery in India, cure rate in Chandigarh, Punjab, Haryana, HP surpass India‰Ûªs average",TRUE
12765,"SC allows service of summonses, notices through WhatsApp",TRUE
12766,Slain gangster's father comes alive after 7 years,TRUE
12767,"Cancel university exams, promote students based on past performance: Rahul to UGC",TRUE
12768,"Hours before Vikas Dubey‰Ûªs encounter, plea in SC claims possibility of his killing by cops",TRUE
12769,India most attractive global market for clean energy: Modi,TRUE
12770,Indian battalion wins UNIFIL environment award,TRUE
12771,"Culprit killed, what about those who gave patronage: Priyanka",TRUE
12772,"With over 26k fresh cases, India inches closer to 8 lakh",TRUE
12773,"Endgame, all in a week: This is gangster Vikas Dubey‰Ûªs story",TRUE
12774,UP gangster Vikas Dubey killed in 'encounter' while being taken to Kanpur,TRUE
12775,"Migrants want to return to cities, Maharashtra tells SC",TRUE
12776,Centre defends PM CARES Fund in apex court,TRUE
12777,76 foreigners who attended Tablighi meet get bail,TRUE
12778,"Keep politics out of education, says Pokhriyal on syllabus row",TRUE
12779,Code on Wages likely by Sept,TRUE
12780,"ED attaches Rs2,200 cr assets in Yes Bank case",TRUE
12781,NIA to probe Kerala gold smuggling case,TRUE
12782,"ICSE, ISC exam results out today",TRUE
12783,IIT-Kanpur prof found dead on campus,TRUE
12784,Nirav Modi‰Ûªs judicial remand extended,TRUE
12785,"China‰Ûªs claim on Galwan exaggerated, complete disengagement must: India",TRUE
12786,"‰Û÷Most open economy‰Ûª, PM rolls out red carpet for global companies",TRUE
12787,‰Û÷Cop killer‰Ûª Dubey nabbed in Ujjain,TRUE
12788,India upset over US immigration rule for students,TRUE
12789,Eight states account for 90% of Covid burden: Health Ministry,TRUE
12790,Nepal Communist Party inching towards a split,TRUE
12791,Alliance Air to resume Delhi-Kullu flight from July 16,TRUE
12792,Covid-19: PIL in SC seeks restriction on general devotees‰Ûª access to Amarnath cave shrine,TRUE
12793,Nepal stops transmission of India‰Ûªs news channels; Doordarshan remains on air,TRUE
12794,Covid-19 crisis: Three-day lockdown in UP from Friday night,TRUE
12795,Advocate dies on Supreme Court campus; bar body demands probe,TRUE
12796,Tomato prices rise to Rs 60-70/kg in most cities; Paswan says due to lean period,TRUE
12797,India exploring legal options in Kulbhushan Jadhav case: MEA,TRUE
12798,"‰Û÷Migrant workers want to return to cities‰Ûª, SC told",TRUE
12799,"West Bengal: Amid surge in COVID-19 cases, total lockdown imposed in all containment zones",TRUE
12800,Centre defends PM CARES Fund in SC,TRUE
12801,"Yes Bank case: ED attaches Rana Kapoor, Wadhawans‰Ûª properties worth Rs 2,200 crore",TRUE
12802,"COVID-19: Many mentally ill homeless institutionalised, traceable, why need ID proof to test: HC",TRUE
12803,Code on Wages likely to be implemented by Sept; Labour Ministry circulates draft rules,TRUE
12804,RSS-affiliate Bharatiya Mazdoor Sangh calls for nationwide campaign against govt,TRUE
12805,"Examination process nerve wracking, students‰Ûª career at stake: HC to DU on postponing exams",TRUE
12806,"Covid pandemic: India not in community transmission stage, says govt",TRUE
12807,"Swiss govt issues public notices on sharing of bank details of Congress leader Kuldeep Bishnoi, wife",TRUE
12808,"Right now Vikas Dubey is in Samajwadi Party, says mother; party denies claim",TRUE
12809,Covid-19 situation in Delhi shows ‰Û÷remarkable‰Ûª improvement: MHA,TRUE
12810,"Chinese, Indian troops have taken ‰Û÷effective measures‰Ûª to disengage along LAC: China",TRUE
12811,"87-yr-old woman, her nonagenarian husband defeat COVID-19",TRUE
12812,"Widespread rain over north, many other parts of country",TRUE
12813,"Amid Covid, LAC tension, PM Modi rolls out ‰Û÷red carpet‰Ûª for global investors",TRUE
12814,"Govt university professor booked for posting Pakistan flag, map pictures on Facebook",TRUE
12815,"86 pc Covid deaths reported from Maharashtra, Delhi, Gujarat, Tamil Nadu, UP, West Bengal",TRUE
12816,Girl hangs self after tiff with brother over mobile phone,TRUE
12817,Let‰Ûªs leave politics out of education: HRD Minister on syllabi exclusions,TRUE
12818,Brazil with same population as UP recorded more deaths: Modi,TRUE
12819,"'Yes, I am Vikas Dubey from Kanpur'; here is how gangster was arrested",TRUE
12820,"Finance Ministry asks states to ensure safety of bankers, take stern action against unruly",TRUE
12821,"7.67 lakh Covid cases in country; more than 21,000 people have died",TRUE
12822,35-year-old IIT-Kanpur professor found hanging on campus,TRUE
12823,"Gangster Vikas Dubey arrested in Ujjain, was wanted for killing of 8 UP cops in Kanpur",TRUE
12824,"Clinical trials for ayurvedic formulations against Covid to be initiated in India, US",TRUE
12825,Nirav Modi‰Ûªs Rs 329 cr assets confiscated,TRUE
12826,Comedian Jagdeep passes away at 81,TRUE
12827,Syllabus cut one-time move: CBSE,TRUE
12828,"Harvard, MIT lawsuit only hope for students in US",TRUE
12829,Cabinet okays extension of provident fund contribution,TRUE
12830,"India at UN: Pak terror epicentre, must introspect",TRUE
12831,Generals to meet again to chart out troop reduction,TRUE
12832,Govt aims additional 5L Remdesivir vials by August to ease shortages,TRUE
12833,Vikas Dubey flees Faridabad hotel; aide shot,TRUE
12834,"70 ayurveda licences in 3 months, no checks",TRUE
12835,India should recalibrate China policy,TRUE
12836,Panel to probe three Cong-backed Trusts,TRUE
12837,"2,033 fresh COVID-19 cases takes Delhi tally to 1,04,864, death toll climbs to 3,213",TRUE
12838,National Mahila Congress president tests positive for coronavirus,TRUE
12839,China took ‰Û÷incredibly aggressive action‰Ûª in recent clash with India: Mike Pompeo,TRUE
12840,Indian teenager in UAE makes 101 one-leg hops over ruler; finds place in Guinness book,TRUE
12841,Fugitive gangster Vikas Dubey a Covid suspect,TRUE
12842,Slow credit off-take as industry awaits lockdown 3.0,TRUE
12843,"Reduction in syllabus being interpreted differently, move only one-time measure: CBSE",TRUE
12844,"TDP asks Andhra CM wear facemask in public, asks him to lead by example",TRUE
12845,Kanpur encounter: 2 cops held for ‰Û÷tipping off‰Ûª gangster Vikas Dubey about police action,TRUE
12846,Cabinet approves extension of government support to PF contributions till August,TRUE
12847,Those who fight for truth cannot be intimidated: Rahul after probe into trusts,TRUE
12848,ED confiscates over Rs 329-crore assets of Nirav Modi under fugitive law,TRUE
12849,Indian banks pursue Mallya bankruptcy order in UK court,TRUE
12850,"Cabinet nod for development of affordable rental housing complexes for urban migrants, poor",TRUE
12851,SC recalls its order allowing sale of BS-IV vehicles for 10 days after lifting of lockdown,TRUE
12852,Attack on Babasaheb Ambedkar‰Ûªs house: suspect held,TRUE
12853,"Tuticorin custodial deaths: CBI registers two cases, constitutes team",TRUE
12854,Pak court rejects petitions challenging construction of first Hindu temple in Islamabad,TRUE
12855,Covid patient jumps to death from Rajasthan hospital,TRUE
12856,Unmarried disabled sons eligible for ECHS facilities even after attaining age of 25,TRUE
12857,SC extends protection from coercive action against TV anchor in defamation cases,TRUE
12858,"Rain, thunderstorm reported from across India",TRUE
12859,Indian blogger Santoshi Shetty offers 'therapy' for Rs 1500; takes post down after massive outrage,TRUE
12860,"Red tape leaves IAF‰Ûªs Kargil heavyweight, Mi-26, out of LAC action",TRUE
12861,"Vikas Dubey flees Faridabad hotel, 3 aides nabbed",TRUE
12862,India‰Ûªs Covid caseload increases to 7.42 lakh,TRUE
12863,Hydroxychloroquine has become politicised in US but India uses it widely: White House official,TRUE
12864,"Woman gets 15 stitches on face, neck after spa owner releases dog on her for demanding salary",TRUE
12865,UP gangster Vikas Dubey's close aide and relative killed in encounter,TRUE
12866,Mehbooba Mufti slams Pak for stopping temple work,TRUE
12867,NIA arrests Pulwama resident for attack on CRPF convoy,TRUE
12868,Another month to implement order on women officers: Supreme Court,TRUE
12869,Airport scam: Case against GVK group,TRUE
12870,Supreme Court extends protection to journalist Vinod Dua till July 15,TRUE
12871,"Masks, sanitisers no longer essential items",TRUE
12872,CBSE drops key chapters from class IX-XII syllabi,TRUE
12873,"6L to 7L cases in just 5 days, fatalities breach 20K mark",TRUE
12874,Dubey‰Ûªs relative among 3 held in Kanpur case,TRUE
12875,"US military stands strong with India on LAC tension, says White House",TRUE
12876,Mistrust as only one retreat step okayed,TRUE
12877,"COVID-19 victim dumped on pavement in Bhopal, inquiry ordered",TRUE
12878,Now no need for prescription for COVID-19 test in Mumbai,TRUE
12879,"2,008 fresh COVID-19 cases take Delhi tally to 1,02,831; death toll climbs to 3,165",TRUE
12880,Robotic trolley serves COVID-19 patients at Mumbai hospital,TRUE
12881,"Chapters on democratic rights, secularism, citizenship, 5-yr plans dropped from CBSE syllabi for higher classes",TRUE
12882,"India‰Ûªs proactive, graded approach ensured plateaued graph of COVID-19 cases: Harsh Vardhan",TRUE
12883,Media body seeks judicial probe into suicide by journalist undergoing treatment at AIIMS,TRUE
12884,"Vizag gas leak: CEO, two directors of LG Polymers arrested",TRUE
12885,CBSE to rationalise syllabus by up to 30 pc for classes 9 to 12 to make up for academic loss,TRUE
12886,"India‰Ûªs COVID-19 tally, fatality rate per million population lowest in world: Health ministry",TRUE
12887,"ED files money laundering case against GVK group, MIAL in Mumbai airport scam case",TRUE
12888,"Mumbai: Teen kidnapped, raped by Facebook friend; five held",TRUE
12889,Left parties pull out all the stops to regain spot in national politics,TRUE
12890,SC extends protection from arrest for Vinod Dua till July 15,TRUE
12891,Centre has notified CBI taking over Sathankulam case: TN govt,TRUE
12892,"No record of DSP writing letter alleging links between gangster, Chaubeypur station officer",TRUE
12893,"Face masks, hand sanitisers no longer essential commodities",TRUE
12894,Sanjay Leela Bhansali couldn't work with Sushant Singh Rajput due to date issues: Police,TRUE
12895,SC gives Centre a month's time for giving permanent commission to women officers in Army,TRUE
12896,"US military to stand with India in conflict with China, indicates White House official",TRUE
12897,Mumbai doctor dancing to 'Garmi' while wearing PPE kit sets the internet on fire,TRUE
12898,Union minister Pratap Sarangi goes into home quarantine,TRUE
12899,"Watch: Gujarat man develops 'Pani Puri ATM' amid coronavirus fears, and foodies can't resist it",TRUE
12900,"Caught on camera: A bride, glued to her laptop and phone, ignores her groom at the wedding",TRUE
12901,Three more aides of Vikas Dubey arrested in UP,TRUE
12902,Goa doctor hugs recovered Covid patients as parting gesture to send message to society,TRUE
