id,Statement,Label
3463,Fact Check: Old Video Of Nalanda Hospital In Bihar Falsely Linked With COVID-19 Pandemic,Fake
3464,"Fact Check: Photos Of Ram On Times Square Go Viral, Know Which One Is Real",Fake
3465,Fact Check: Did The Supreme Court Approve A Logo For Teachers?,Fake
3466,"Fact Check: No, Bandra Worli Sea Link Did Not Get Engulfed By Huge Waves In Recent Mumbai Rains",Fake
3467,Fact Check: Old Video Shared As Muslims Celebrating Amit Shah Testing Positive For COVID-19,Fake
3468,"Fact Check: Video Of Water Entering Jaipur Bus Shared As Delhi, Questioning Kejriwal's",Fake
3469,Fact Check: Did Kamala Harris Threaten Trump Supporters?,Fake
3470,Rs. 2000 To Be Discontinued From Dec 31? WhatsApp Message Viral Again,Fake
3471,"Now, A Satire Pic Of Sonia Gandhi's Poster On Shiv Sena Bhavan",Fake
3472,Viral Pic Of A Skeleton Not Of Elderly Woman's Remains Found In Mumbai ...,Fake
3473,Twitter Users Give Communal Hue To Hyderabad Vet's Gang Rape And,Fake
3474,Hyderabad Vet Rape-Murder: Social Media Flooded With Misinformation,Fake
3475,"No, The Hyderabad Rape Accused Are Not Minors",Fake
3476,Was A Dalit Youth Forced To Wear A Garland Of Shoes In Pune?,Fake
3477,Hyderabad Encounter: News Channels Misreport Using 2015 Image,Fake
3478,2017 Video Showing A Minor Girl Being Kidnapped In Rajasthan Revived,Fake
3479,Nirbhaya Rape Case: This Is Not An Image Of The Juvenile Convict,Fake
3480,"Did Sundar Pichai Say, 'An Illiterate Politician Can Become India's...",Fake
3481,"Dainik Bhaskar, Amar Ujala And Swarajya Misquote Scindia About Support ...",Fake
3482,Old Video Falsely Shared As Bangladeshi Hindus Crossing India Border...,Fake
3483,Hyderabad Encounter: Justice Srikrishna Refutes Viral Video,Fake
3484,False: Smriti Irani's Charge That Rahul Gandhi Gave 'Clarion Call' To...,Fake
3485,Viral Post Claiming 96% Of Rape Offenders Are Muslims Is False,Fake
3486,Sea Of Protesters At Mumbai's Mohammed Ali Road? Not Quite,Fake
3487,CAB Protests: 2012 Photo Of Muslim Youth Desecrating Amar Jawan...,Fake
3488,Old Videos Viral As CAB Protests And Other News You Almost Believed,Fake
3489,Injured Toddler Picture Not Linked To Citizenship Amendment Act...,Fake
3490,School Bus Attacked During Padmaavat Protests Passed Off As Recent,Fake
3491,Did Amitabh Bachchan Criticise Delhi Police For Crackdown On Jamia...,Fake
3492,Edited Clip Of Police's Warning Against Child Kidnapping Rumours...,Fake
3493,Muslim Politician Disguised As A Hindu In Anti-CAA Protests?,Fake
3494,2012 Photo Of BJP Workers Vandalising A Truck Revived,Fake
3495,Fake MLA 'Anil Upadhyay' Makes A Comeback,Fake
3496,Parineeti Chopra Removed As Beti Bachao Ambassador & Other News You...,Fake
3497,Viral Photo Claiming Congress Worker Held 'Muslim Rashtra' Poster Is...,Fake
3498,CAA Protests: 2014 Video Of Delhi Police Thrashing A Man Resurfaces,Fake
3499,2016 Maratha Agitation Photo Resurfaces As Gathering In Support Of CAA,Fake
3500,Misleading: PM Modi's Claim About 'No Detention Centres In India',Fake
3501,Citizenship Amendment Act Protests: Muslim Disguised As A Sikh? A...,Fake
3502,Delhi Police Officer As RSS Worker And Other News You Almost Believed,Fake
3503,TIME Cover Featuring Cartoon Of Modi Breastfeeding The Media Is Fake,Fake
3504,Pakistan Police Brutality Video Passed Off As UP Police,Fake
3505,Freak Accident Due To Delhi Smog Resurfaces As Mumbai-Pune Expressway,Fake
3506,2016 Video Of Cops Thrashing Protesters Revived,Fake
3507,2013 Bangladesh Video Peddled As Police Crackdown In Assam,Fake
3508,Did Anti-CAA Protesters Fake Injuries? A FactCheck.,Fake
3509,How A 12-Year Old Photo From Nepal Was Used To Target The Indian Army,Fake
3510,"Imran Khan Falls For Fake News, Deletes Tweet Post Uproar",Fake
3511,"No, JNU SFI Leader Did Not Fake His Injuries",Fake
3512,Swarajya Peddles Misinformation About Deepika Padukone's Chhapaak,Fake
3513,Does This Video Show JNU Students Chanting Expletives On Campus? A...,Fake
3514,Is This A Video Of BJP MPs Requesting Rajnath Singh To Revoke CAA-NRC?,Fake
3515,"Can WhatsApp Admins Be Jailed For Posting Photos Of Modi, Kejriwal?",Fake
3516,Imagination Takes Flight: Unrelated Video Falsely Shared As Pilot...,Fake
3517,Claims Around Chhapaak And Other News You Almost Believed,Fake
3518,Video Of Cops Thrashed Resurfaces With Communal Spin,Fake
3519,"Fictitious Anil Upadhyay Is Back, This Time As BJP MLA Against CAA",Fake
3520,Muslims Dominate AAP's Delhi Polls List? Party Says Not Their List,Fake
3521,"Nehru, Indira Gandhi's Archival Image Goes Viral With False Claim",Fake
3522,Is This A Video Of Vajpayee's Niece Slamming The Government On CAA?,Fake
3523,Video Shows Anti-CAA Protesters Receiving Cash? A FactCheck,Fake
3524,Chhatrapati Shivaji Maharaj On $100 Bill?,Fake
3525,Anti-CAA Poster Calling For Hijab Or Burqa Dress Code Is Photoshopped,Fake
3526,Old Video Of BJP Workers Thrashed During Gorkhaland Protests Revived,Fake
3527,Did Kanhaiya Kumar Take A Dig At Arvind Kejriwal?,Fake
3528,Did French Police Kill Muslim Immigrants? A FactCheck,Fake
3529,"No, This Is Not UP Police Thrashing Anti CAA Protesters",Fake
3530,BJP Member's Photo Viral As Mangaluru Airport Bomb Suspect,Fake
3531,Did The Home Ministry Ask States To Stop Using The Word 'Hindu'?,Fake
3532,Has Iceland Declared Religion As A Mental Disorder?,Fake
3533,Incoming Phone Call Burns Steel Wool? A FactCheck,Fake
3534,Anti-CAA Protesters Bribed With Biryani And Other News You Almost...,Fake
3535,BJP's Inayat Hussain Assaulted For Supporting CAA? A FactCheck,Fake
3536,False: Man Wearing Burkha Caught While Trying To Disrupt Ant-CAA...,Fake
3537,Fake Newspaper Clip Claims Arvind Kejriwal Was Accused Of Rape In...,Fake
3538,AAP Uses Stock Photo From Slovakia To Show Well-Lit Road In Delhi,Fake
3539,Hindu Women Posed As Muslims To Disrupt Anti CAA Protests? A FactCheck,Fake
3540,Unrelated Photos Falsely Shared As Weapons Seized From UP Mosque,Fake
3541,2019 Video Recreating Gandhi's Assassination Pinned On Fictitious BJP...,Fake
3542,"Republic Misreports Jamia Shooting, Calls Shooter Anti-CAA Protester",Fake
3543,Video Of Irfan Pathan In Kolkata Viral As Delhi's Shaheen Bagh,Fake
3544,Communally Charged Speech By Muslim Cleric Revived As Recent,Fake
3545,Bat Infestation Video From Florida Falsely Shared As Coronavirus...,Fake
3546,False: Suicide Attempt Over Government's LIC Stake Sale Plan,Fake
3547,Is There A Right Way To Wear A Surgical Mask? A FactCheck,Fake
3548,Jamia Shooter's Name In 2019 LS Election Voter List? A FactCheck,Fake
3549,Image of Imran Khan Meeting Arvind Kejriwal Resurfaces Ahead Of Delhi...,Fake
3550,Old Photos Of Xi Jinping's Mosque Visit Falsely Linked To Coronavirus,Fake
3551,The Hindu Article Erroneously Links Filovirus Study To Coronavirus,Fake
3552,"No, The BJP Is Not Distributing Blankets To People Faking Disabilties",Fake
3553,Photo Of Quran Recital Viral As Saudi Woman Marrying Minor Son,Fake
3554,2017 Video From Rajasthan Falsely Linked To Delhi Assembly Polls,Fake
3555,Unrelated Image Falsely Linked To BJP-Students Scuffle At Kolkata Book ...,Fake
3556,False: Manoj Tiwari Tweeted 'We Are Losing Delhi Assembly Elections',Fake
3557,False: Chicken Infected With Coronavirus In Bangalore,Fake
3558,"Only 2,200 Taxpayers With Income Above â‚¹1 Cr? PM Modi Misquoted",Fake
3559,Amit Shah's Denial No BJP Leader Made Rape Remark About Shaheen Bagh...,Fake
3560,Video Shows Chinese Policemen Killing Coronavirus Patients? FactCheck,Fake
3561,Video Of Daring Bird Rescue In A Chopper Is Not From Surat,Fake
3562,Was A Case Of Novel Coronavirus Identified In Bihar?,Fake
3563,False: 40 Out Of 62 AAP MLAs Accused Of Rape,Fake
3564,Lathicharged Student In Jamia Library Torching A Bike? A FactCheck,Fake
3565,"No, Video Does Not Show Street Vendors Evicted Before Trump's Gujarat...",Fake
3566,Unrelated Image Peddled As Condoms Found At Shaheen Bagh,Fake
3567,Does Drinking Alcohol Prevent Coronavirus?,Fake
3568,"No, This Is Not Ravish Kumar Disguised As A Woman At Shaheen Bagh",Fake
3569,"GSI Rubbishes 3000-Tonne Gold Reserves Claim In UP, Says It's 160 Kg",Fake
3570,3000 Tonnes Gold Reserves Found In UP And Other News You Almost...,Fake
3571,Trump In India: Video Of Taj Replica In Bhopal Being Cleaned Goes,Fake
3572,Viral Video About Cockroaches Allowed In Chocolates Is Misleading,Fake
3573,Dated Picture Of Cop Holding Stones Spun As Police Violence In Delhi,Fake
3574,Fake Quote On Pulwama Attacks Attributed To Comedian Kunal Kamra,Fake
3575,Video Of Mosque Vandalised In Delhi's Ashok Nagar Is Not Fake News,Fake
3576,Aurangabad Road Rage Falsely Shared As Muslims Attacking Bus In Delhi,Fake
3577,"Violent Goatman Hoax Makes A Comeback, This Time In Haryana",Fake
3578,"No, Delhi Violence Gunman Is Not Anurag Mishra",Fake
3579,Fake News Around Delhi Riots And Other News You Almost Believed,Fake
3580,Pakistani Twitter Handles Peddle Madhya Pradesh Lynching Video As,Fake
3581,Footage Of Stone Pelting In UP Police's Presence Recycled As Delhi,Fake
3582,"No, This Photo Does Not Show Justice S Muralidhar With Congress",Fake
3583,Video Shows Amanatullah Khan's Outburst Against Kejriwal? A FactCheck,Fake
3584,Video Of Relief Aid To Riot Victims Shared As Shaheen Bagh Women Being ...,Fake
3585,AAP's Relief Scheme For Riot Victims Only For Muslims? Morphed Ad,Fake
3586,Video Of Clashes In Bangladesh Revived As Delhi Riots,Fake
3587,Old Image of Wounded Syrian Kid Resurfaces As Delhi Riots' Victim,Fake
3588,Video Claiming To Show Kejriwal Admits To Having RSS Links Is Cropped,Fake
3589,"No, Rana Kapoor Is Not P Chidambaram's Son-In-Law",Fake
3590,False: Video Shows Kanhaiya Kumar Thrashed At A Rally,Fake
3591,Viral Coronavirus 'Advisory' Is Not From UNICEF,Fake
3592,Did These Books Predict The Coronavirus Outbreak?,Fake
3593,Maggi Noodles Sold In India Does Not Contain Beef: NestlÃ© India,Fake
3594,"No, BJP Karnataka Official Handle Did Not Call Jyotiraditya Scindia A...",Fake
3595,Dated Videos Shared With False Claim Of 'Another Shaheen Bagh Averted',Fake
3596,Viral Posts Claiming Vaccines For Coronavirus Have Been Developed Are...,Fake
3597,Old Video Shared As Goats Infected With COVID-19 In Ajmer,Fake
3598,Viral Posts Claiming Himalaya CEO Funds Terrorism Are False,Fake
3599,Misinformation Around COVID-19 And Other News You Almost Believed,Fake
3600,Coronavirus: Viral Forward Promising Free Masks Is Fake,Fake
3601,Video Of Mock Drill On COVID-19 Preparedness In Punjab Viral As Real,Fake
3602,Fake Quote Claims Sachin Tendulkar Asked For Ban On Meat Shops,Fake
3603,False: Passengers Infected With Coronavirus At Senegal Airport,Fake
3604,Message Claiming Coronavirus Lives On A Surface For 12 Hours Is...,Fake
3605,Fake News On COVID-19 You Almost Believed,Fake
3606,How Celebs Amplified Misinformation Around Janta Curfew,Fake
3607,"No, This Photo Does Not Show Dead Bodies From The Coronavirus In Italy",Fake
3608,COVID-19: Couple Photographed At Spain Airport Shared As Deceased...,Fake
3609,India In Lockdown: Hoax Claiming Government Snooping On Messages...,Fake
3610,Social Media Posts Claiming Army Built 1000-Bed Quarantine Facility...,Fake
3611,Coronavirus: Dated Photos Of Kanika Kapoor Meeting Prince Charles...,Fake
3612,Dated Photos Of A Suicide In Spain Falsely Linked To Coronavirus In...,Fake
3613,Fake Graphic Claims Amit Shah Tests Positive For Coronavirus,Fake
3614,Did A Netflix Show Predict The COVID-19 Outbreak?,Fake
3615,"No, PM Modi Has Not Announced An Internet Shutdown During Lockdown",Fake
3616,Fake News Site Invents Story About COVID-19 Patient Zero Having Sex...,Fake
3617,PM Modi's 2019 Visit To Sri Lanka Church Shared As Recent,Fake
3618,Mumbai Police Call Out WhatsApp Audio Clips Going Viral In Its Name.,Fake
3619,Images Of Baby With Birth Defect Falsely Linked To Coronavirus,Fake
3620,Video Of Birds Flocking In Ahmedabad Not Linked To COVID-19 Lockdown,Fake
3621,India's Financial Year Has Not Been Extended To July 1,Fake
3622,Hoax Message Claims WhatsApp Group Admins Detained For Coronavirus...,Fake
3623,Cropped Fact Check Video Debunking Shah Rukh Khan Donating To Pakistan ...,Fake
3624,COVID-19: Video Of Mob Pelting Stones During CAA Protests Revived,Fake
3625,Video Of Man Spitting On Cop Is Unrelated To COVID-19,Fake
3626,2014 Photos Of 'Ab Ki Baar Modi Sarkar' Rotis Revived With Lockdown...,Fake
3627,2015 Video Of Yogi Criticising Shah Rukh Khan Revived With False Claim,Fake
3628,Video From Mumbai Peddled As Police Retaliation For Attack On Indore...,Fake
3629,False: Different Types Of Tea Can Act As A Cure For COVID-19,Fake
3630,"False: Photo Shows India Illuminated During PM Modi's 9 PM, 9 Minutes...",Fake
3631,Dated Clip Falsely Shared As Gandhis Violating Lockdown,Fake
3632,Video Of Chicks Hatching In The Open Not From India,Fake
3633,2018 Photo Of Kerala CM Sitting In Candlelight Peddled As Recent,Fake
3634,False: Video Shows Muslim Man Spitting On Bread To Spread Coronavirus,Fake
3635,2015 Video From Philadelphia Peddled As Coronavirus Suicide In Italy,Fake
3636,Animation Video Shared As Mermaid Spotted,Fake
3637,Viral Message Claiming 11 New Lockdown Rules Not From Mumbai,Fake
3638,Video Of Youth Thrashed In Bawana Shared With False Coronavirus Claims,Fake
3639,Morphed AajTak Screenshot Claims Pak PM's Wife Tests COVID-19 Positive,Fake
3640,False: Sri Lanka Issues Postage Stamp With Kerala CM Vijayan's Photo,Fake
3641,Claims That Aadhaar Enabled Payments Will Not Work Till April 14 False,Fake
3642,Viral Video From Leprosy Shelter In Meerut Peddled With Communal Twist,Fake
3643,Mock Drill Video From Bihar On COVID-19 Preparedness Shared As Real,Fake
3644,Video Showing Aid Denied To Hindus In Bangladesh Shared As India,Fake
3645,Video Of Currency Notes Found In Indore Viral With False Communal Spin,Fake
3646,Screengrab From The Film Parzania Shared With Anti-RSS Caption,Fake
3647,Image Of Cop Attacked In UP Shared With Communal Spin In West Bengal,Fake
3648,Three Lynched In Palghar On Suspicion Of Being Thieves,Fake
3649,PTI Misreports Maharashtra Home Minister On Palghar Lynching,Fake
3650,Image Of Infant At A Cancer Treatment Center Revived With COVID-19,Fake
3651,False: Viral Message Claiming HDFC Bank MD Aditya Puri's Views On...,Fake
3652,Misleading Claims About Metadata Of Arnab Goswami's Video Go Viral,Fake
3653,Tiruppur Police's COVID-19 Awareness Video Goes Viral On Social Media,Fake
3654,Ministry Of Personnel Refutes Rumours About Reducing Age Of Retirement,Fake
3655,Franklin Templeton India Says It Is Not Shutting 6 More Funds,Fake
3656,"No, This Is Not A Candid Photo Of Sonia Gandhi",Fake
3657,Viral WhatsApp Audio Clip Not Of PM Modi Singing Katyayani Mantra,Fake
3658,Video Of Lockdown Violation In Surat Falsely Shared As Delhi,Fake
3659,False: Last Video Of Rishi Kapoor At The Hospital,Fake
3660,Hoax About Naseeruddin Shah Surface In A Dark Week For Cinema,Fake
3661,Will Investigate Leaked Rishi Kapoor Video: Reliance Foundation...,Fake
3662,Old Videos Peddled As Rishi Kapoor's Funeral Flouting Social,Fake
3663,Disturbing Street Play Video Revived With RSS Spin,Fake
3664,"This Too, Has Not Been Said By Me': Ratan Tata Calls Out Fake Quote",Fake
3665,Set Of Old Images Of Women Drinking Beer Revived With False BJP Link,Fake
3666,Photo Of Chopper Showering Petals On Migrant Workers Is Morphed,Fake
3667,Deepika Padukone Spotted Buying Alcohol During The Lockdown? Not Quite,Fake
3668,IANS Publishes Satire Article On Imran Khan As News,Fake
3669,False: Video Shows Air India Flight Flouting Social Distancing Norms,Fake
3670,2013 Photo Of WB Chief Secretary Revived With COVID-19 Spin,Fake
3671,False: Migrant Labourers Travelling In Special Train Wasted Food,Fake
3672,Posts Call For Boycott Of Non-Existent Shah Rukh Khan Film On Tipu...,Fake
3673,"Viral COVID-19 Advisory Not Published By ICMR, Sir Ganga Ram Hospital",Fake
3674,Sudarshan News Editor Makes False Claim Of Ramzan Gift Packs In...,Fake
3675,Attack On Hindu Priest In Vrindavan Peddled With False Communal Claims,Fake
3676,Photo Of Rohingya Muslims Shared As Plight Of Migrants In Lockdown,Fake
3677,Viral Message On Roadmap To Ease COVID-19 Restrictions Not From India,Fake
3678,Video Of A Leopard Spotted On Hyderabad Road Viral As Mumbai,Fake
3679,"No, This Video Does Not Show Migrants Gathered At Uttar Pradesh Border",Fake
3680,Fake Rate Card Offering Cash For Marrying Non-Muslim Women Revived,Fake
3681,TV9 Bharatvarsh Falsely Links Mystery Virus In Tomatoes To Coronavirus,Fake
3682,Video Of Robbery Shared As Migrants Attacking For Money In Delhi,Fake
3683,"No, RSS Chief Mohan Bhagwat Did Not Say COVID-19 Shook His Faith",Fake
3684,Video Of Eid Shopping At Mumbai or Pakistan? A FactCheck,Fake
3685,Video From Cyclone Fani Peddled As Destruction By Cyclone Amphan,Fake
3686,Video Of Two Men Rejecting Food At Bihar Quarantine Given Communal,Fake
3687,Video Of Child Molester Publicly Shamed In Pakistan Viral In India,Fake
3688,"Fake Claims Promising Free â‚¹5,000 Lockdown Funds Viral On WhatsApp",Fake
